414	         0	         2
415	         0	         0
416	         1	         1
417	         0	         0
418	         1	         1
419	         0	         0
420	         2	         0
421	         0	         0
422	         1	         1
423	         0	         0
424	         0	         0
425	         0	         0
426	         2	         2
427	         0	         0
428	         0	         0
429	         0	         0
430	         2	         3
431	         0	         0
432	         0	         0
433	         0	         0
434	         1	         0
435	         0	         0
436	         0	         1
437	         0	         0
438	         1	         0
439	         0	         0
440	         0	         0
441	         0	         0
442	         1	         2
443	         0	         0
444	         0	         1
445	         0	         0
446	         1	         3
447	         0	         0
448	         0	         1
449	         0	         0
450	         0	         1
451	         0	         0
452	         0	         0
453	         0	         0
454	         0	         0
455	         0	         0
456	         0	         2
457	         0	         0
458	         1	         1
459	         0	         0
460	         2	         1
461	         0	         0
462	         0	         0
463	         0	         0
464	         1	         2
465	         0	         0
466	         0	         2
467	         0	         0
468	         2	         0
469	         0	         0
470	         0	         3
471	         0	         0
472	         0	         2
473	         0	         0
474	         1	         4
475	         0	         0
476	         0	         1
477	         0	         0
478	         1	         1
479	         0	         0
480	         0	         2
481	         0	         0
482	         0	         2
483	         0	         0
484	         1	         1
485	         0	         0
486	         2	         0
487	         0	         0
488	         0	         1
489	         0	         0
490	         1	         0
491	         0	         0
492	         0	         1
493	         0	         0
494	         0	         1
495	         0	         0
496	         1	         0
497	         0	         0
498	         1	         0
499	         0	         0
500	         0	         0
501	         0	         0
502	         0	         1
503	         0	         0
504	         0	         0
505	         0	         0
506	         1	         0
507	         0	         0
508	         1	         1
509	         0	         0
510	         0	         2
511	         0	         0
512	         2	         1
513	         0	         0
514	         0	         0
515	         0	         0
516	         0	         0
517	         0	         0
518	         0	         1
519	         0	         0
520	         1	         1
521	         0	         0
522	         0	         0
523	         0	         0
524	         0	         1
525	         0	         0
526	         0	         1
527	         0	         0
528	         0	         0
529	         0	         0
530	         0	         2
531	         0	         0
532	         0	         0
533	         0	         0
534	         0	         0
535	         0	         0
536	         0	         0
537	         0	         0
538	         1	         0
539	         0	         0
540	         0	         1
541	         0	         0
542	         0	         0
543	         0	         0
544	         0	         1
545	         0	         0
546	         0	         3
547	         0	         0
548	         0	         1
549	         0	         0
550	         0	         0
551	         0	         0
552	         0	         0
553	         0	         0
554	         0	         2
555	         0	         0
556	         0	         2
557	         0	         0
558	         0	         0
559	         0	         0
560	         0	         0
561	         0	         0
562	         1	         1
563	         0	         0
564	         0	         0
565	         0	         0
566	         0	         0
567	         0	         0
568	         0	         1
569	         0	         0
570	         0	         0
571	         0	         0
572	         0	         1
573	         0	         0
574	         0	         0
575	         0	         0
576	         0	         0
577	         0	         0
578	         0	         0
579	         0	         0
580	         0	         2
581	         0	         0
582	         0	         2
583	         0	         0
584	         1	         0
585	         0	         0
586	         0	         0
587	         0	         0
588	         1	         1
589	         0	         0
590	         0	         1
591	         0	         0
592	         0	         0
593	         0	         0
594	         0	         1
595	         0	         0
596	         0	         0
597	         0	         0
598	         0	         1
599	       186	       193
